Date,Open,High,Low,Close,Volume,Adjusted,CloseLag1,CloseLag2,CloseLag3,HML,HMLLag1,HMLLag2,HMLLag3,OMC,OMCLag1,OMCLag2,OMCLag3,VolumeLag1,VolumeLag2,VolumeLag3,CloseEMA2,CloseEMA4,CloseEMA8,LogReturn,Target
2024-04-09,71632.5,71742.508,68212.922,69139.016,36426900409.0,69139.015625,71631.359,69362.555,68896.109,3529.586,3651.117,1432.797,2137.883,2493.484,-2268.805,-465.445,-1055.539,37261432669.0,21204930369.0,19967785809.0,70239.245,69466.42,68951.933,-0.035413761203788405,0
2024-04-10,69140.242,71093.43,67503.562,70587.883,38318601774.0,70587.8828125,69139.016,71631.359,69362.555,3589.867,3529.586,3651.117,1432.797,-1447.641,2493.484,-2268.805,-465.445,36426900409.0,37261432669.0,21204930369.0,69689.13,69370.526,68981.698,0.020739301242534747,1
2024-04-11,70575.734,71256.234,69571.812,70060.609,30153382941.0,70060.609375,70587.883,69139.016,71631.359,1684.422,3589.867,3529.586,3651.117,515.125,-1447.641,2493.484,-2268.805,38318601774.0,36426900409.0,37261432669.0,70138.507,69727.081,69237.248,-0.00749778258451207,0
2024-04-12,70061.383,71222.742,65254.836,67195.867,44129299406.0,67195.8671875,70060.609,70587.883,69139.016,5967.906,1684.422,3589.867,3529.586,2865.516,515.125,-1447.641,2493.484,30153382941.0,38318601774.0,36426900409.0,70099.558,69824.77,69368.248,-0.041748970181434676,0
2024-04-13,67188.375,67931.43,60919.105,63821.473,52869738185.0,63821.47265625,67195.867,70060.609,70587.883,7012.324,5967.906,1684.422,3589.867,3366.902,2865.516,515.125,-1447.641,44129299406.0,30153382941.0,38318601774.0,68647.713,69054.782,69022.614,-0.05152204971523435,0
2024-04-14,63836.23,65824.43,62205.852,65738.727,49084320047.0,65738.7265625,63821.473,67195.867,70060.609,3618.578,7012.324,5967.906,1684.422,-1902.496,3366.902,2865.516,515.125,52869738185.0,44129299406.0,30153382941.0,66234.593,67521.981,68195.094,0.02959850149495867,1
2024-04-15,65739.648,66878.648,62332.07,63426.211,43595917654.0,63426.2109375,65738.727,63821.473,67195.867,4546.578,3618.578,7012.324,5967.906,2313.438,-1902.496,3366.902,2865.516,49084320047.0,52869738185.0,44129299406.0,65986.66,66999.678,67804.277,-0.03581099949650861,0
2024-04-16,63419.297,64355.668,61716.402,63811.863,42847528078.0,63811.86328125,63426.211,65738.727,63821.473,2639.266,4546.578,3618.578,7012.324,-392.566,2313.438,-1902.496,3366.902,43595917654.0,49084320047.0,52869738185.0,64706.435,65953.034,67107.711,0.0060619201772289105,1
2024-04-17,63831.848,64486.363,59768.586,61276.691,41915247049.0,61276.69140625,63811.863,63426.211,65738.727,4717.777,2639.266,4546.578,3618.578,2555.156,-392.566,2313.438,-1902.496,42847528078.0,43595917654.0,49084320047.0,64259.149,65325.899,66583.33,-0.04053958534994488,0
2024-04-18,61275.316,64125.688,60833.48,63512.754,36006307335.0,63512.75390625,61276.691,63811.863,63426.211,3292.207,4717.777,2639.266,4546.578,-2237.438,2555.156,-392.566,2313.438,41915247049.0,42847528078.0,43595917654.0,62767.92,64139.914,65739.025,0.03584120208614769,1
2024-04-19,63510.75,65481.598,59651.391,63843.57,49920425401.0,63843.5703125,63512.754,61276.691,63811.863,5830.207,3292.207,4717.777,2639.266,-332.82,-2237.438,2555.156,-392.566,36006307335.0,41915247049.0,42847528078.0,63140.337,63956.223,65384.817,0.005195142876912206,1
2024-04-20,63851.102,65442.457,63172.402,64994.441,23097485495.0,64994.44140625,63843.57,63512.754,61276.691,2270.055,5830.207,3292.207,4717.777,-1143.34,-332.82,-2237.438,2555.156,49920425401.0,36006307335.0,41915247049.0,63491.954,63923.228,65139.599,0.017865871886504233,1
2024-04-21,64992.816,65723.242,64277.723,64926.645,20506644853.0,64926.64453125,64994.441,63843.57,63512.754,1445.52,2270.055,5830.207,3292.207,66.172,-1143.34,-332.82,-2237.438,23097485495.0,49920425401.0,36006307335.0,64243.198,64236.979,65116.504,-0.0010436624765665994,0
2024-04-22,64935.633,67233.961,64548.18,66837.68,28282686673.0,66837.6796875,64926.645,64994.441,63843.57,2685.781,1445.52,2270.055,5830.207,-1902.047,66.172,-1143.34,-332.82,20506644853.0,23097485495.0,49920425401.0,64584.921,64438.977,65086.297,0.029008901759275917,1
2024-04-23,66839.891,67199.242,65864.867,66407.273,24310975583.0,66407.2734375,66837.68,64926.645,64994.441,1334.375,2685.781,1445.52,2270.055,432.617,-1902.047,66.172,-1143.34,28282686673.0,20506644853.0,23097485495.0,65711.3,65141.541,65364.948,-0.006460398489914604,0
2024-04-24,66408.719,67075.367,63589.871,64276.898,30276655120.0,64276.8984375,66407.273,66837.68,64926.645,3485.496,1334.375,2685.781,1445.52,2131.82,432.617,-1902.047,66.172,24310975583.0,28282686673.0,20506644853.0,66059.287,65512.265,65530.786,-0.03260630131627199,0
2024-04-25,64275.02,65275.207,62783.633,64481.707,32155786816.0,64481.70703125,64276.898,66407.273,66837.68,2491.574,3485.496,1334.375,2685.781,-206.688,2131.82,432.617,-1902.047,30276655120.0,24310975583.0,28282686673.0,65168.093,65150.435,65331.288,0.0031812827691917772,1
2024-04-26,64485.371,64789.656,63322.398,63755.32,24139372950.0,63755.3203125,64481.707,64276.898,66407.273,1467.258,2491.574,3485.496,1334.375,730.051,-206.688,2131.82,432.617,32155786816.0,30276655120.0,24310975583.0,64824.9,64954.569,65196.116,-0.011328935219016097,0
2024-04-27,63750.988,63898.363,62424.719,63419.141,19530783039.0,63419.140625,63755.32,64481.707,64276.898,1473.645,1467.258,2491.574,3485.496,331.848,730.051,-206.688,2131.82,24139372950.0,32155786816.0,30276655120.0,64290.11,64603.317,64966.881,-0.005286917956356649,0
2024-04-28,63423.516,64321.484,62793.598,63113.23,17334827993.0,63113.23046875,63419.141,63755.32,64481.707,1527.887,1473.645,1467.258,2491.574,310.285,331.848,730.051,-206.688,19530783039.0,24139372950.0,32155786816.0,63854.625,64256.48,64720.63,-0.004835296290154387,0
2024-04-29,63106.363,64174.879,61795.457,63841.121,26635912073.0,63841.12109375,63113.23,63419.141,63755.32,2379.422,1527.887,1473.645,1467.258,-734.758,310.285,331.848,730.051,17334827993.0,19530783039.0,24139372950.0,63483.928,63921.63,64464.887,0.011467091787556437,1
2024-04-30,63839.418,64703.332,59120.066,60636.855,37840840057.0,60636.85546875,63841.121,63113.23,63419.141,5583.266,2379.422,1527.887,1473.645,3202.562,-734.758,310.285,331.848,26635912073.0,17334827993.0,19530783039.0,63662.525,63898.049,64365.643,-0.051494629716542104,0
2024-05-01,60609.496,60780.5,56555.293,58254.012,48439780271.0,58254.01171875,60636.855,63841.121,63113.23,4225.207,5583.266,2379.422,1527.887,2355.484,3202.562,-734.758,310.285,37840840057.0,26635912073.0,17334827993.0,62149.69,62942.868,63772.38,-0.040089923480657194,0
2024-05-02,58253.703,59602.297,56937.203,59123.434,32711813559.0,59123.43359375,58254.012,60636.855,63841.121,2665.094,4225.207,5583.266,2379.422,-869.73,2355.484,3202.562,-734.758,48439780271.0,37840840057.0,26635912073.0,60201.851,61569.534,62894.388,0.014814392549697799,1
2024-05-03,59122.301,63320.504,58848.312,62889.836,33172023048.0,62889.8359375,59123.434,58254.012,60636.855,4472.191,2665.094,4225.207,5583.266,-3767.535,-869.73,2355.484,3202.562,32711813559.0,48439780271.0,37840840057.0,59662.642,60853.088,62294.415,0.06175720649824811,1
2024-05-04,62891.031,64494.957,62599.352,63891.473,20620477992.0,63891.47265625,62889.836,59123.434,58254.012,1895.605,4472.191,2665.094,4225.207,-1000.441,-3767.535,-869.73,2355.484,33172023048.0,32711813559.0,48439780271.0,61276.239,61449.637,62389.149,0.015801344389047563,1
2024-05-05,63892.453,64610.891,62955.305,64031.133,18296164805.0,64031.1328125,63891.473,62889.836,59123.434,1655.586,1895.605,4472.191,2665.094,-138.68,-1000.441,-3767.535,-869.73,20620477992.0,33172023048.0,32711813559.0,62583.856,62164.834,62628.174,0.002183511056964741,1
2024-05-06,64038.312,65494.902,62746.238,63161.949,28697928697.0,63161.94921875,64031.133,63891.473,62889.836,2748.664,1655.586,1895.605,4472.191,876.363,-138.68,-1000.441,-3767.535,18296164805.0,20620477992.0,33172023048.0,63307.494,62711.461,62851.39,-0.013667364763724113,0
2024-05-07,63162.762,64390.457,62285.98,62334.816,25930730982.0,62334.81640625,63161.949,64031.133,63891.473,2104.477,2748.664,1655.586,1895.605,827.945,876.363,-138.68,-1000.441,28697928697.0,18296164805.0,20620477992.0,63234.722,62843.406,62900.801,-0.01318192999564668,0
2024-05-08,62332.641,62986.086,60877.129,61187.941,26088172222.0,61187.94140625,62334.816,63161.949,64031.133,2108.957,2104.477,2748.664,1655.586,1144.699,827.945,876.363,-138.68,25930730982.0,28697928697.0,18296164805.0,62784.769,62694.443,62810.751,-0.018569986258493817,0
2024-05-09,61191.199,63404.914,60648.074,63049.961,25453338161.0,63049.9609375,61187.941,62334.816,63161.949,2756.84,2108.957,2104.477,2748.664,-1858.762,1144.699,827.945,876.363,26088172222.0,25930730982.0,28697928697.0,61986.355,62253.199,62552.556,0.02997730860417905,1
2024-05-10,63055.191,63446.742,60208.781,60792.777,27804954694.0,60792.77734375,63049.961,61187.941,62334.816,3237.961,2756.84,2108.957,2104.477,2262.414,-1858.762,1144.699,827.945,25453338161.0,26088172222.0,25930730982.0,62518.158,62486.565,62631.695,-0.036456454635488925,0
2024-05-11,60793.355,61451.152,60492.625,60793.711,13842272968.0,60793.7109375,60792.777,63049.961,61187.941,958.527,3237.961,2756.84,2108.957,-0.355,2262.414,-1858.762,1144.699,27804954694.0,25453338161.0,26088172222.0,61655.468,61990.466,62339.116,0.000015356866757304103,1
2024-05-12,60793.504,61818.156,60632.602,61448.395,13800459405.0,61448.39453125,60793.711,60792.777,63049.961,1185.555,958.527,3237.961,2756.84,-654.891,-0.355,2262.414,-1858.762,13842272968.0,27804954694.0,25453338161.0,61224.589,61639.945,62093.237,0.01071136415279376,1
2024-05-13,61451.219,63422.66,60769.84,62901.449,27889181179.0,62901.44921875,61448.395,60793.711,60792.777,2652.82,1185.555,958.527,3237.961,-1450.23,-654.891,-0.355,2262.414,13800459405.0,13842272968.0,27804954694.0,61336.492,61583.841,61990.64,0.02337149423787631,1
2024-05-14,62900.773,63092.125,61123.766,61552.789,28186271527.0,61552.7890625,62901.449,61448.395,60793.711,1968.359,2652.82,1185.555,958.527,1347.984,-1450.23,-654.891,-0.355,27889181179.0,13800459405.0,13842272968.0,62118.971,61969.759,62135.553,-0.021674038111579395,0
2024-05-15,61553.988,66454.453,61330.41,66267.492,39815167074.0,66267.4921875,61552.789,62901.449,61448.395,5124.043,1968.359,2652.82,1185.555,-4713.504,1347.984,-1450.23,-654.891,28186271527.0,27889181179.0,13800459405.0,61835.88,61847.632,62042.833,0.07380429766149847,1
2024-05-16,66256.109,66712.43,64613.055,65231.582,31573077994.0,65231.58203125,66267.492,61552.789,62901.449,2099.375,5124.043,1968.359,2652.82,1024.527,-4713.504,1347.984,-1450.23,39815167074.0,28186271527.0,27889181179.0,64051.686,63142.179,62714.992,-0.015755724397151206,0
2024-05-17,65231.297,67459.461,65119.316,67051.875,28031279310.0,67051.875,65231.582,66267.492,61552.789,2340.145,2099.375,5124.043,1968.359,-1820.578,1024.527,-4713.504,1347.984,31573077994.0,39815167074.0,28186271527.0,64641.634,63754.151,63115.39,0.027522834905047706,1
2024-05-18,67066.211,67387.328,66663.5,66940.805,16712277406.0,66940.8046875,67051.875,65231.582,66267.492,723.828,2340.145,2099.375,5124.043,125.406,-1820.578,1024.527,-4713.504,28031279310.0,31573077994.0,39815167074.0,65846.755,64720.032,63741.699,-0.001657856805292211,0
2024-05-19,66937.93,67694.297,65937.18,66278.367,19249094538.0,66278.3671875,66940.805,67051.875,65231.582,1757.117,723.828,2340.145,2099.375,659.562,125.406,-1820.578,1024.527,16712277406.0,28031279310.0,31573077994.0,66393.78,65370.481,64250.688,-0.0099451595532183,0
2024-05-20,66278.742,71483.562,66086.172,71448.195,43850655717.0,71448.1953125,66278.367,66940.805,67051.875,5397.391,1757.117,723.828,2340.145,-5169.453,659.562,125.406,-1820.578,19249094538.0,16712277406.0,28031279310.0,66336.073,65636.395,64573.299,0.07510908882529838,1
2024-05-21,71443.062,71946.461,69191.125,70136.531,46932005990.0,70136.53125,71448.195,66278.367,66940.805,2755.336,5397.391,1757.117,723.828,1306.531,-5169.453,659.562,125.406,43850655717.0,19249094538.0,16712277406.0,68892.134,67338.632,65667.12,-0.01852885718229531,0
2024-05-22,70135.32,70623.695,68977.695,69122.336,32802561717.0,69122.3359375,70136.531,71448.195,66278.367,1646.0,2755.336,5397.391,1757.117,1012.984,1306.531,-5169.453,659.562,46932005990.0,43850655717.0,19249094538.0,69514.333,68158.118,66378.219,-0.014565869510184994,0
2024-05-23,69121.305,70041.273,66356.953,67929.562,41895680979.0,67929.5625,69122.336,70136.531,71448.195,3684.32,1646.0,2755.336,5397.391,1191.742,1012.984,1306.531,-5169.453,32802561717.0,46932005990.0,43850655717.0,69318.334,68440.531,66814.818,-0.017406596587757724,0
2024-05-24,67928.133,69220.297,66622.672,68526.102,29197308153.0,68526.1015625,67929.562,69122.336,70136.531,2597.625,3684.32,1646.0,2755.336,-597.969,1191.742,1012.984,1306.531,41895680979.0,32802561717.0,46932005990.0,68623.948,68290.872,66992.178,0.008743394668047938,1
2024-05-25,68526.922,69579.32,68515.82,69265.945,15473071741.0,69265.9453125,68526.102,67929.562,69122.336,1063.5,2597.625,3684.32,1646.0,-739.023,-597.969,1191.742,1012.984,29197308153.0,41895680979.0,32802561717.0,68575.025,68359.769,67236.231,0.010738658385428567,1
2024-05-26,69264.289,69506.227,68183.891,68518.094,15628433737.0,68518.09375,69265.945,68526.102,67929.562,1322.336,1063.5,2597.625,3684.32,746.195,-739.023,-597.969,1191.742,15473071741.0,29197308153.0,41895680979.0,68920.485,68625.182,67559.166,-0.010855523058038129,0
2024-05-27,68512.18,70597.883,68232.5,69394.555,25870990717.0,69394.5546875,68518.094,69265.945,68526.102,2365.383,1322.336,1063.5,2597.625,-882.375,746.195,-739.023,-597.969,15628433737.0,15473071741.0,29197308153.0,68719.289,68593.816,67711.734,0.01271054899375939,1
2024-05-28,69392.195,69514.641,67227.156,68296.219,32722265965.0,68296.21875,69394.555,68518.094,69265.945,2287.484,2365.383,1322.336,1063.5,1095.977,-882.375,746.195,-739.023,25870990717.0,15628433737.0,15473071741.0,69056.922,68828.347,67979.477,-0.015953999045957543,0
2024-05-29,68296.352,68852.461,67101.492,67578.094,26707072906.0,67578.09375,68296.219,69394.555,68518.094,1750.969,2287.484,2365.383,1322.336,718.258,1095.977,-882.375,746.195,32722265965.0,25870990717.0,15628433737.0,68676.57,68672.49,68029.872,-0.010570529093847765,0
2024-05-30,67576.086,69500.539,67118.078,68364.992,29509712534.0,68364.9921875,67578.094,68296.219,69394.555,2382.461,1750.969,2287.484,2365.383,-788.906,718.258,1095.977,-882.375,26707072906.0,32722265965.0,25870990717.0,68127.332,68351.949,67957.992,0.011577009906272178,1
2024-05-31,68362.516,68999.562,66633.422,67491.414,27387283769.0,67491.4140625,68364.992,67578.094,68296.219,2366.141,2382.461,1750.969,2287.484,871.102,-788.906,718.258,1095.977,29509712534.0,26707072906.0,32722265965.0,68246.162,68355.769,68022.747,-0.012860492770805693,0
2024-06-01,67489.609,67839.766,67386.195,67706.938,11641495604.0,67706.9375,67491.414,68364.992,67578.094,453.57,2366.141,2382.461,1750.969,-217.328,871.102,-788.906,718.258,27387283769.0,29509712534.0,26707072906.0,67868.788,68102.606,67938.21,0.0031882581048550507,1
2024-06-02,67710.273,68409.164,67315.523,67751.602,17110588415.0,67751.6015625,67706.938,67491.414,68364.992,1093.641,453.57,2366.141,2382.461,-41.328,-217.328,871.102,-788.906,11641495604.0,27387283769.0,29509712534.0,67787.863,67986.717,67901.414,0.0006594499605225849,1
2024-06-03,67753.898,70230.82,67589.836,68804.781,32401285324.0,68804.78125,67751.602,67706.938,67491.414,2640.984,1093.641,453.57,2366.141,-1050.883,-41.328,-217.328,871.102,17110588415.0,11641495604.0,27387283769.0,67769.732,67917.853,67877.578,0.015425138658129584,1
2024-06-04,68804.57,71047.406,68564.641,70567.766,33149696545.0,70567.765625,68804.781,67751.602,67706.938,2482.766,2640.984,1093.641,453.57,-1763.195,-1050.883,-41.328,-217.328,32401285324.0,17110588415.0,11641495604.0,68287.257,68177.628,68025.1,0.025300225248925362,1
2024-06-05,70568.352,71735.414,70390.711,71082.82,32810771409.0,71082.8203125,70567.766,68804.781,67751.602,1344.703,2482.766,2640.984,1093.641,-514.469,-1763.195,-1050.883,-41.328,33149696545.0,32401285324.0,17110588415.0,69427.511,68877.683,68429.647,0.007272217816602819,1
2024-06-06,71082.844,71625.734,70119.125,70757.164,25223152007.0,70757.1640625,71082.82,70567.766,68804.781,1506.609,1344.703,2482.766,2640.984,325.68,-514.469,-1763.195,-1050.883,32810771409.0,33149696545.0,32401285324.0,70255.166,69523.553,68851.776,-0.0045918902720176475,0
2024-06-07,70759.188,71907.852,68507.258,69342.586,36188381096.0,69342.5859375,70757.164,71082.82,70567.766,3400.594,1506.609,1344.703,2482.766,1416.602,325.68,-514.469,-1763.195,25223152007.0,32810771409.0,33149696545.0,70506.165,69884.869,69154.93,-0.020194557079892095,0
2024-06-08,69324.18,69533.32,69210.742,69305.773,14262185861.0,69305.7734375,69342.586,70757.164,71082.82,322.578,3400.594,1506.609,1344.703,18.406,1416.602,325.68,-514.469,36188381096.0,25223152007.0,32810771409.0,69924.375,69726.038,69184.787,-0.0005310196389050046,0
2024-06-09,69297.492,69817.523,69160.844,69647.992,13534028500.0,69647.9921875,69305.773,69342.586,70757.164,656.68,322.578,3400.594,1506.609,-350.5,18.406,1416.602,325.68,14262185861.0,36188381096.0,25223152007.0,69615.074,69602.946,69204.036,0.004925659126589219,1
2024-06-10,69644.312,70146.07,69232.422,69512.281,20597699541.0,69512.28125,69647.992,69305.773,69342.586,913.648,656.68,322.578,3400.594,132.031,-350.5,18.406,1416.602,13534028500.0,14262185861.0,36188381096.0,69631.533,69616.139,69274.671,-0.0019504270460231217,0
2024-06-11,69508.078,69549.414,66123.602,67332.031,37116136345.0,67332.03125,69512.281,69647.992,69305.773,3425.812,913.648,656.68,322.578,2176.047,132.031,-350.5,18.406,20597699541.0,13534028500.0,14262185861.0,69571.907,69585.72,69312.476,-0.03186737491787959,0
2024-06-12,67321.375,69977.891,66902.453,68241.188,34497940694.0,68241.1875,67332.031,69512.281,69647.992,3075.438,3425.812,913.648,656.68,-919.812,2176.047,132.031,-350.5,37116136345.0,20597699541.0,13534028500.0,68451.969,68925.63,68997.38,0.013412234174301008,1
2024-06-13,68243.102,68365.781,66304.562,66756.398,28955204146.0,66756.3984375,68241.188,67332.031,69512.281,2061.219,3075.438,3425.812,913.648,1486.703,-919.812,2176.047,132.031,34497940694.0,37116136345.0,20597699541.0,68346.578,68725.161,68877.067,-0.021998155421161833,0
2024-06-14,66747.57,67294.648,65056.895,66011.094,27403884779.0,66011.09375,66756.398,68241.188,67332.031,2237.754,2061.219,3075.438,3425.812,736.477,1486.703,-919.812,2176.047,28955204146.0,34497940694.0,37116136345.0,67551.488,68148.524,68539.661,-0.011227334405387725,0
2024-06-15,66006.742,66402.188,65871.773,66191.0,14121265576.0,66191.0,66011.094,66756.398,68241.188,530.414,2237.754,2061.219,3075.438,-184.258,736.477,1486.703,-919.812,27403884779.0,28955204146.0,34497940694.0,66781.291,67522.485,68137.357,0.0027216870164859935,1
2024-06-16,66189.359,66894.844,66018.25,66639.047,13281140541.0,66639.046875,66191.0,66011.094,66756.398,876.594,530.414,2237.754,2061.219,-449.688,-184.258,736.477,1486.703,14121265576.0,27403884779.0,28955204146.0,66486.146,67132.502,67827.685,0.00674619312119944,1
2024-06-17,66636.516,67188.32,65094.965,66490.297,30006354476.0,66490.296875,66639.047,66191.0,66011.094,2093.355,876.594,530.414,2237.754,146.219,-449.688,-184.258,736.477,13281140541.0,14121265576.0,27403884779.0,66562.596,66987.972,67638.568,-0.0022346697987336212,0
2024-06-18,66490.977,66556.703,64066.957,65140.746,39481285950.0,65140.74609375,66490.297,66639.047,66191.0,2489.746,2093.355,876.594,530.414,1350.23,146.219,-449.688,-184.258,30006354476.0,13281140541.0,14121265576.0,66526.447,66842.207,67455.874,-0.020505771883152002,0
2024-06-19,65146.66,65695.352,64693.301,64960.297,21103423504.0,64960.296875,65140.746,66490.297,66639.047,1002.051,2489.746,2093.355,876.594,186.363,1350.23,146.219,-449.688,39481285950.0,30006354476.0,13281140541.0,65833.596,66343.86,67087.529,-0.002773987515326679,0
2024-06-20,64960.297,66438.961,64547.848,64828.656,25641109124.0,64828.65625,64960.297,65140.746,66490.297,1891.113,1002.051,2489.746,2093.355,131.641,186.363,1350.23,146.219,21103423504.0,39481285950.0,30006354476.0,65396.947,65938.624,66749.079,-0.002028534277712279,0
2024-06-21,64837.988,65007.547,63378.895,64096.199,26188171739.0,64096.19921875,64828.656,64960.297,65140.746,1628.652,1891.113,1002.051,2489.746,741.789,131.641,186.363,1350.23,25641109124.0,21103423504.0,39481285950.0,65112.801,65613.522,66443.533,-0.011362664075990998,0
2024-06-22,64113.863,64475.469,63929.758,64252.578,9858198793.0,64252.578125,64096.199,64828.656,64960.297,545.711,1628.652,1891.113,1002.051,-138.715,741.789,131.641,186.363,26188171739.0,25641109124.0,21103423504.0,64604.5,65169.108,66070.063,0.002436781820078235,1
2024-06-23,64248.965,64491.703,63180.797,63180.797,11170471802.0,63180.796875,64252.578,64096.199,64828.656,1310.906,545.711,1628.652,1891.113,1068.168,-138.715,741.789,131.641,9858198793.0,26188171739.0,25641109124.0,64428.539,64900.663,65780.895,-0.016821441362000096,0
2024-06-24,63173.352,63292.527,58601.699,60277.414,43152133651.0,60277.4140625,63180.797,64252.578,64096.199,4690.828,1310.906,545.711,1628.652,2895.938,1068.168,-138.715,741.789,11170471802.0,9858198793.0,26188171739.0,63804.668,64396.926,65367.21,-0.047042933993412646,0
2024-06-25,60266.281,62258.262,60239.75,61804.641,29201215431.0,61804.640625,60277.414,63180.797,64252.578,2018.512,4690.828,1310.906,545.711,-1538.359,2895.938,1068.168,-138.715,43152133651.0,11170471802.0,9858198793.0,62041.041,63190.349,64557.405,0.025020978589857558,1
2024-06-26,61789.676,62434.137,60695.188,60811.277,22506003064.0,60811.27734375,61804.641,60277.414,63180.797,1738.949,2018.512,4690.828,1310.906,978.398,-1538.359,2895.938,1068.168,29201215431.0,43152133651.0,11170471802.0,61922.841,62784.484,64119.431,-0.016203198264060435,0
2024-06-27,60811.227,62293.863,60585.332,61604.801,21231745045.0,61604.80078125,60811.277,61804.641,60277.414,1708.531,1738.949,2018.512,4690.828,-793.574,978.398,-1538.359,2895.938,22506003064.0,29201215431.0,43152133651.0,61367.059,62206.545,63593.092,0.01296454786345771,1
2024-06-28,61612.805,62126.098,59985.402,60320.137,24952866877.0,60320.13671875,61604.801,60811.277,61804.641,2140.695,1708.531,1738.949,2018.512,1292.668,-793.574,978.398,-1538.359,21231745045.0,22506003064.0,29201215431.0,61485.93,62030.298,63276.747,-0.021073812008611803,0
2024-06-29,60319.875,61097.621,60300.965,60887.379,12652903396.0,60887.37890625,60320.137,61604.801,60811.277,796.656,2140.695,1708.531,1738.949,-567.504,1292.668,-793.574,978.398,24952866877.0,21231745045.0,22506003064.0,60903.033,61529.404,62806.34,0.009359920064692571,1
2024-06-30,60888.445,62892.828,60632.949,62678.293,17333226409.0,62678.29296875,60887.379,60320.137,61604.801,2259.879,796.656,2140.695,1708.531,-1789.848,-567.504,1292.668,-793.574,12652903396.0,24952866877.0,21231745045.0,60895.206,61341.359,62501.026,0.028989272731724976,1
2024-07-01,62673.605,63777.227,62495.512,62851.98,25468379421.0,62851.98046875,62678.293,60887.379,60320.137,1281.715,2259.879,796.656,2140.695,-178.375,-1789.848,-567.504,1292.668,17333226409.0,12652903396.0,24952866877.0,61786.75,61732.938,62529.23,0.0027672625269042988,1
2024-07-02,62844.41,63203.359,61752.746,62029.016,20151616992.0,62029.015625,62851.98,62678.293,60887.379,1450.613,1281.715,2259.879,796.656,815.395,-178.375,-1789.848,-567.504,25468379421.0,17333226409.0,12652903396.0,62319.365,62060.698,62580.581,-0.01318017605629068,0
2024-07-03,62034.332,62187.703,59419.387,60173.922,29756701685.0,60173.921875,62029.016,62851.98,62678.293,2768.316,1450.613,1281.715,2259.879,1860.41,815.395,-178.375,-1789.848,20151616992.0,25468379421.0,17333226409.0,62174.19,62051.418,62492.825,-0.030363202506616574,0
2024-07-04,60147.137,60399.676,56777.805,56977.703,41149609230.0,56977.703125,60173.922,62029.016,62851.98,3621.871,2768.316,1450.613,1281.715,3169.434,1860.41,815.395,-178.375,29756701685.0,20151616992.0,25468379421.0,61174.056,61501.512,62123.879,-0.05457904895434864,0
2024-07-05,57022.809,57497.152,53717.375,56662.375,55417544033.0,56662.375,56977.703,60173.922,62029.016,3779.777,3621.871,2768.316,1450.613,360.434,3169.434,1860.41,815.395,41149609230.0,29756701685.0,20151616992.0,59075.88,60176.519,61305.104,-0.005549607840752044,0
2024-07-06,56659.074,58472.547,56038.961,58303.539,20610320577.0,58303.5390625,56662.375,56977.703,60173.922,2433.586,3779.777,3621.871,2768.316,-1644.465,360.434,3169.434,1860.41,55417544033.0,41149609230.0,29756701685.0,57869.127,59147.25,60566.429,0.028552385625087485,1
2024-07-07,58239.43,58371.121,55793.324,55849.109,20553359505.0,55849.109375,58303.539,56662.375,56977.703,2577.797,2433.586,3779.777,3621.871,2390.32,-1644.465,360.434,3169.434,20610320577.0,55417544033.0,41149609230.0,58086.333,58900.133,60206.395,-0.043009217189319104,0
2024-07-08,55849.574,58131.336,54321.02,56705.098,39766159899.0,56705.09765625,55849.109,58303.539,56662.375,3810.316,2577.797,2433.586,3779.777,-855.523,2390.32,-1644.465,360.434,20553359505.0,20610320577.0,55417544033.0,56967.721,58006.509,59513.135,0.015210533790654032,1
2024-07-09,56704.598,58239.195,56316.875,58009.227,27849512607.0,58009.2265625,56705.098,55849.109,58303.539,1922.32,3810.316,2577.797,2433.586,-1304.629,-855.523,2390.32,-1644.465,39766159899.0,20553359505.0,20610320577.0,56836.409,57625.334,59066.367,0.022737964112148894,1
2024-07-10,58033.883,59359.434,57178.414,57742.496,26175260526.0,57742.49609375,58009.227,56705.098,55849.109,2181.02,1922.32,3810.316,2577.797,291.387,-1304.629,-855.523,2390.32,27849512607.0,39766159899.0,20553359505.0,57422.818,57737.774,58898.172,-0.0046086733698468725,0
2024-07-11,57729.891,59299.434,57120.379,57344.914,28707803842.0,57344.9140625,57742.496,58009.227,56705.098,2179.055,2181.02,1922.32,3810.316,384.977,291.387,-1304.629,-855.523,26175260526.0,27849512607.0,39766159899.0,57582.657,57739.157,58714.3,-0.006909245978268808,0
2024-07-12,57341.195,58532.555,56590.176,57899.465,25604805221.0,57899.46484375,57344.914,57742.496,58009.227,1942.379,2179.055,2181.02,1922.32,-558.27,384.977,291.387,-1304.629,28707803842.0,26175260526.0,27849512607.0,57463.786,57623.686,58496.426,0.009623984558104185,1
2024-07-13,57908.738,59787.078,57796.441,59231.953,17080061806.0,59231.953125,57899.465,57344.914,57742.496,1990.637,1942.379,2179.055,2181.02,-1323.215,-558.27,384.977,291.387,25604805221.0,28707803842.0,26175260526.0,57681.625,57704.46,58401.447,0.022753003242582143,1
2024-07-14,59225.25,61329.527,59225.25,60787.793,22223416061.0,60787.79296875,59231.953,57899.465,57344.914,2104.277,1990.637,1942.379,2179.055,-1562.543,-1323.215,-558.27,384.977,17080061806.0,25604805221.0,28707803842.0,58456.789,58151.852,58533.583,0.025927850263005585,1
